Date,SLV_Open,SLV_High,SLV_Low,SLV_Close,SLV_DR,SLV_Adj Close,SLV_Volume,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Adj Close,SPY_Volume,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Adj Close,DJI_Volume,AG_Open,AG_High,AG_Low,AG_Close,AG_Adj Close,AG_Volume,EU_Open,EU_High,EU_Low,OF_Price,OF_Open,OF_High,OF_Low,OF_Vol.,OS_Price,OS_Open,OS_High,OS_Low,GF_Price,GF_Open,GF_High,GF_Low,GF_Vol.,USB_Price,USB_Open,USB_High,USB_Low,PLT_Open,PLT_High,PLT_Low,PLT_Close,PLT_Adj Close,PLT_Volume,PLD_Price,PLD_Open,PLD_High,PLD_Low,RHO_Open,RHO_High,RHO_Low,RHO_Close,RHO_Adj Close,USDI_Price,USDI_Open,USDI_High,USDI_Low,OIL_Open,OIL_High,OIL_Low,OIL_Close,OIL_Adj Close,OIL_Volume
3/1/2010,16.23,16.299999,16.1,16.110001,0.040001,16.110001,6948400,111.199997,112,111.169998,111.889999,90.674911,147709700,10326.09961,10413.99023,10326.09961,10403.79004,10403.79004,173750000,3.32,3.35,3.23,3.25,3.25,22500,1.352686,1.362194,1.350293,78.7,79.84,80.62,78.06,298.72K,78.84,79.9,80.68,78.12,"1,841.50","1,834.20","1,843.00","1,819.30",40.63K,0.6,0.605,0.607,0.582,887.200012,893.400024,887.200012,892.299988,892.299988,13,"2,224.90","2,226.35","2,235.00","2,170.00",206.699997,206.699997,206.699997,206.699997,206.699997,80.79,80.78,81.13,80.66,20.799999,20.799999,20.799999,20.799999,20.799999,0
3/2/2010,16.309999,16.76,16.299999,16.559999,0.449998,16.559999,14692800,112.370003,112.739998,112,112.199997,90.926117,160992400,10404.16016,10456.91992,10389.42969,10405.98047,10405.98047,217180000,3.3,3.43,3.27,3.34,3.34,63000,1.354463,1.356999,1.345207,79.68,78.88,80.95,78.26,301.70K,79.65,78.91,80.98,78.29,"1,843.70","1,831.60","1,847.70","1,831.60",36.09K,0.605,0.612,0.627,0.594,896.299988,896.599976,894.299988,895.599976,895.599976,4072,"2,226.35","2,095.10","2,235.00","2,095.10",206.919998,206.919998,204.419998,203.669998,203.669998,80.36,80.77,80.85,80.12,21.120001,21.120001,21.120001,21.120001,21.120001,0
3/3/2010,16.870001,17.02,16.809999,16.82,0.260001,16.82,14361200,112.489998,112.970001,112.019997,112.300003,91.007164,150785000,10406.28027,10469.54004,10376.58008,10396.75977,10396.75977,183290000,3.44,3.54,3.4,3.4,3.4,73900,1.353748,1.367858,1.353601,80.87,79.64,81.23,79.44,306.91K,81.03,79.66,81.25,79.45,"1,831.30","1,837.00","1,846.30","1,825.50",40.13K,0.613,0.628,0.63,0.602,896.200012,896.200012,888.5,888.5,888.5,3,"2,095.90","2,055.20","2,121.20","2,045.50",208.660004,208.660004,204.5,207.660004,207.660004,80.66,80.42,81.26,80.29,21.120001,21.120001,21.120001,21.120001,21.120001,0
3/4/2010,16.92,16.959999,16.73,16.790001,-0.029999,16.790001,8859400,112.449997,112.800003,112.029999,112.639999,91.2827,135770400,10396.53027,10452.37988,10390.86035,10444.13965,10444.13965,165740000,3.4,3.43,3.29,3.35,3.35,21800,1.364294,1.365393,1.346257,80.21,81.01,81.09,79.7,278.89K,80.6,81.03,81.12,79.72,"1,833.50","1,849.80","1,854.60","1,829.60",48.72K,0.623,0.617,0.632,0.599,892.299988,892.299988,892.299988,892.299988,892.299988,0,"2,057.60","2,053.75","2,063.60","2,053.75",208.660004,208.660004,208.660004,206.160004,206.160004,80.52,80.76,81.29,80.38,21.120001,21.120001,21.120001,21.120001,21.120001,0
3/5/2010,16.940001,17.16,16.91,17.01,0.219999,17.01,8306900,113.370003,114.339996,113.099998,114.25,92.58744,176118800,10445.12988,10571.94043,10445.04981,10566.2002,10566.2002,184270000,3.34,3.46,3.34,3.38,3.38,81700,1.355969,1.362305,1.34452,81.5,80.58,82.07,80.47,299.63K,81.79,80.59,82.08,80.48,"1,850.60","1,832.60","1,857.00","1,829.10",58.42K,0.618,0.628,0.635,0.6,916,918.400024,916,918.400024,918.400024,2,"2,050.50","2,024.90","2,078.60","2,003.45",207,208.649994,205,206.649994,206.649994,79.98,80.35,80.56,79.82,21.32,21.32,21.32,21.32,21.32,100
3/8/2010,17.15,17.17,16.780001,16.889999,-0.120001,16.889999,6989300,114.260002,114.519997,114.07,114.269997,92.60363,114631200,10563.78027,10587.74023,10542.38965,10552.51953,10552.51953,171780000,3.4,3.41,3.3,3.32,3.32,56600,1.362008,1.3734,1.359841,81.87,81.79,82.41,80.75,295.35K,81.8,81.8,82.41,80.75,"1,834.30","1,817.20","1,835.00","1,804.80",18.51K,0.633,0.638,0.658,0.617,924.700012,924.700012,921.599976,921.599976,921.599976,1,"2,023.00","2,002.30","2,056.00","1,990.70",206.649994,206.649994,206.649994,206.649994,206.649994,80.56,80.05,80.67,79.94,21.68,21.68,21.620001,21.620001,21.620001,200
3/9/2010,16.709999,17.07,16.68,16.92,0.030001,16.92,7135900,113.93,114.989998,113.870003,114.459999,92.757607,154556700,10552.24023,10612.59961,10533.92969,10564.37988,10564.37988,219860000,3.32,3.32,3.17,3.24,3.24,145500,1.370126,1.371197,1.355748,81.49,81.75,81.91,80.16,332.13K,81.38,81.77,81.92,80.17,"1,816.10","1,809.30","1,821.30","1,801.60",10.49K,0.625,0.623,0.635,0.6,929.099976,929.099976,929.099976,929.099976,929.099976,0,"2,002.35","1,993.25","2,014.10","1,974.35",206.649994,206.649994,206.649994,206.649994,206.649994,80.43,80.53,80.89,80.4,21.68,21.68,21.68,21.68,21.68,3700
3/10/2010,17.030001,17.309999,16.6,16.66,-0.26,16.66,17111900,114.510002,115.279999,114.410004,114.970001,93.170921,186088800,10560.12988,10601.79004,10526.51953,10567.33008,10567.33008,186570000,3.27,3.32,3.12,3.15,3.15,104600,1.358308,1.362899,1.353656,82.09,81.38,83.03,80.81,430.15K,81.98,81.4,83.05,80.83,"1,787.60","1,786.90","1,788.70","1,783.65",-,0.618,0.63,0.664,0.617,929.599976,931.200012,929.599976,931,931,23793,"1,993.20","2,010.20","2,020.00","1,959.20",208.630005,208.630005,208.630005,207.130005,207.130005,80.43,80.42,80.55,80.08,21.68,21.68,21.68,21.68,21.68,0
3/11/2010,16.629999,16.84,16.559999,16.809999,0.149999,16.809999,7328800,114.699997,115.480003,114.349998,115.449997,93.559906,160791100,10560.98047,10611.83984,10507.16992,10611.83984,10611.83984,150000000,3.14,3.21,3.09,3.2,3.2,21700,1.364107,1.37037,1.361044,82.11,81.98,82.38,81.33,279.16K,82.27,82,82.39,81.34,"1,812.00","1,802.20","1,813.90","1,788.30",11.53K,0.643,0.618,0.648,0.569,929,931.799988,914.700012,914.700012,914.700012,2,"2,010.20","1,988.65","2,090.75","1,988.35",207.130005,207.130005,207.130005,206.619995,206.619995,80.59,80.51,80.86,80.41,21.82,21.82,21.82,21.82,21.82,400
3/12/2010,16.84,16.91,16.629999,16.76,-0.049999,16.76,7147100,115.949997,115.970001,115.139999,115.459999,93.568008,162074800,10611.76953,10644.9502,10594.83984,10624.69043,10624.69043,166140000,3.21,3.24,3.15,3.2,3.2,40400,1.361823,1.363587,1.353858,81.24,82.2,83.16,80.57,337.20K,81.1,82.22,83.18,80.59,"1,801.90","1,817.50","1,827.10","1,789.80",15.52K,0.613,0.664,0.666,0.599,920.700012,920.700012,920.700012,920.700012,920.700012,15,"1,988.70","1,997.00","1,998.00","1,988.70",208.619995,208.619995,206.119995,204.619995,204.619995,80.44,80.55,80.86,80.31,21.82,21.82,21.82,21.82,21.82,0
3/15/2010,16.709999,16.82,16.67,16.74,-0.02,16.74,4834300,115.260002,115.57,114.599998,115.489998,93.592339,146816800,10623.41016,10644.19043,10570.50977,10642.15039,10642.15039,160570000,3.16,3.18,3.07,3.1,3.1,66400,1.360933,1.367671,1.354867,79.8,81.13,81.31,79.13,283.14K,79.86,81.18,81.36,79.18,"1,820.40","1,803.70","1,823.50","1,794.00",8.60K,0.666,0.646,0.674,0.641,926.599976,926.599976,923,926.599976,926.599976,10,"1,997.00","1,976.10","1,998.15","1,953.75",206.600006,206.600006,206.600006,205.300003,205.300003,80.32,80.46,80.57,80.24,21.440001,21.860001,21.440001,21.440001,21.440001,1900
3/16/2010,17.1,17.15,16.98,17.049999,0.309999,17.049999,8699500,115.809998,116.519997,115.489998,116.410004,94.337898,168673000,10642.53027,10693.99023,10621.90039,10685.98047,10685.98047,227410000,3.19,3.23,3.13,3.19,3.19,71200,1.364927,1.368794,1.362305,81.7,79.84,82.1,79.32,290.18K,82.06,79.87,82.12,79.34,"1,800.10","1,807.30","1,808.60","1,795.30",4.16K,0.64,0.679,0.691,0.633,930,930,930,930,930,0,"1,976.10","1,940.10","2,019.10","1,936.80",203.300003,203.300003,203.300003,204.800003,204.800003,79.83,80.27,80.33,79.69,21.440001,21.440001,21.440001,21.440001,21.440001,0
3/17/2010,17.059999,17.200001,17.049999,17.08,0.030001,17.08,6398100,116.760002,117.480003,116.419998,117.099998,94.897049,177468100,10686.36035,10767.98047,10686.36035,10733.66992,10733.66992,194190000,3.26,3.33,3.22,3.25,3.25,47800,1.368495,1.379405,1.367353,82.93,82.05,83.09,81.72,275.21K,82.87,82.07,83.12,81.75,"1,798.50","1,792.50","1,804.00","1,772.00",4.76K,0.678,0.676,0.712,0.674,950.299988,950.299988,950.299988,950.299988,950.299988,0,"1,938.80","1,941.70","1,972.20","1,923.10",205,206.589996,204.100006,202.100006,202.100006,80.25,79.78,80.41,79.78,21.440001,21.440001,21.440001,21.440001,21.440001,0
3/18/2010,17.120001,17.200001,16.98,17.08,0,17.08,7116700,117.110001,117.269997,116.57,117.040001,94.848434,196509100,10733.44043,10784,10728.15039,10779.16992,10779.16992,153280000,3.24,3.24,3.1,3.14,3.14,59800,1.377391,1.377391,1.364592,82.2,82.85,82.85,81.68,208.34K,82.21,82.9,82.9,81.73,"1,788.40","1,789.30","1,796.60","1,781.60",6.30K,0.676,0.673,0.676,0.673,955.599976,957.299988,954,954.799988,954.799988,11306,"1,943.30","1,944.80","1,953.00","1,911.65",206.589996,206.600006,206.589996,204.800003,204.800003,79.75,80.22,80.33,79.63,21.440001,21.440001,21.440001,21.440001,21.440001,0
3/19/2010,16.65,17.040001,16.639999,16.65,-0.43,16.65,10860200,115.970001,117.290001,115.519997,115.970001,94.368332,226641100,10780,10819.90039,10694.21973,10741.98047,10741.98047,434190000,3.16,3.17,3.05,3.05,3.05,82200,1.367372,1.378284,1.366102,80.68,82.17,82.17,79.86,150.68K,80.68,82.22,82.22,79.91,"1,792.60","1,800.40","1,810.70","1,787.80",8.73K,0.669,0.679,0.724,0.664,935.099976,935.099976,935.099976,935.099976,935.099976,0,"1,944.80","1,930.50","1,959.25","1,921.30",203.080002,203.080002,203.080002,202.089996,202.089996,79.64,79.71,79.83,79.51,21.440001,21.440001,21.440001,21.440001,21.440001,0
3/22/2010,16.33,16.639999,16.290001,16.6,-0.05,16.6,7588600,115.309998,116.800003,115.239998,116.589996,94.872826,184477800,10741,10809.84961,10695.12988,10785.88965,10785.88965,157200000,3.07,3.07,3,3.01,3.01,140000,1.376898,1.381654,1.373098,81.25,80.93,81.49,78.57,32.68K,80.69,84.62,85.17,82.25,"1,797.10","1,780.00","1,801.50","1,774.00",4.07K,0.676,0.658,0.702,0.658,926.799988,926.799988,926.799988,926.799988,926.799988,0,"1,930.50","1,931.05","1,931.30","1,920.70",204.070007,204.070007,201.580002,200.080002,200.080002,80.22,79.75,80.44,79.73,21.6,21.6,21.200001,21.200001,21.200001,400
3/23/2010,16.52,16.82,16.450001,16.719999,0.119999,16.719999,8120800,116.760002,117.510002,116.379997,117.410004,95.540108,182941600,10787.17969,10893.88965,10784.75977,10888.83008,10888.83008,189140000,3.01,3.16,3,3.15,3.15,103100,1.373494,1.374004,1.359102,81.91,81.81,82.2,80.85,261.87K,81.64,81.83,82.22,80.86,"1,781.70","1,780.30","1,793.60","1,769.00",5.87K,0.658,0.628,0.666,0.618,928.299988,928.299988,928.299988,928.299988,928.299988,0,"1,933.90","1,915.80","1,947.90","1,895.20",203.070007,203.070007,200.070007,201.570007,201.570007,80.72,80.29,80.89,80.23,20.940001,21.26,20.940001,21.26,21.26,4000
3/24/2010,16.370001,16.440001,16.26,16.290001,-0.429998,16.290001,8797700,116.970001,117.43,115.580002,116.839996,95.076286,196072600,10887.62012,10887.83984,10825.41992,10836.15039,10836.15039,195570000,3.08,3.08,3.02,3.05,3.05,99800,1.36123,1.362806,1.350494,80.61,81.58,81.64,79.88,307.76K,80.23,81.59,81.66,79.89,"1,768.60","1,746.60","1,775.60","1,745.50",8.36K,0.627,0.632,0.656,0.622,910.599976,910.599976,910.599976,910.599976,910.599976,0,"1,915.80","1,927.20","1,938.15","1,907.70",202.559998,202.559998,202.020004,201.059998,201.059998,80.65,80.85,81.08,80.52,21.26,21.26,21.26,21.26,21.26,0
3/25/2010,16.43,16.49,16.25,16.32,0.029999,16.32,10296300,117.629997,118.169998,116.510002,116.650002,94.921638,223396300,10837.50977,10955.48047,10834.19043,10841.20996,10841.20996,200330000,3.05,3.06,2.98,2.99,2.99,53700,1.351406,1.356907,1.346874,80.53,80.25,81.48,80.1,296.27K,80.16,80.28,81.51,80.13,"1,747.90","1,752.90","1,765.20","1,739.60",4.78K,0.632,0.635,0.635,0.632,889.400024,889.400024,889.400024,889.400024,889.400024,0,"1,927.20","1,948.90","1,954.10","1,915.30",201.059998,201.059998,201.059998,201.059998,201.059998,80.9,80.57,81.03,80.55,21.26,21.26,21.26,21.26,21.26,0
3/26/2010,16.48,16.639999,16.35,16.610001,0.290001,16.610001,9090700,116.870003,117.419998,116.120003,116.580002,94.864716,205808500,10841.29004,10909.37988,10816.42969,10850.36035,10850.36035,175490000,2.98,3.06,2.95,3.05,3.05,38500,1.356705,1.356907,1.346493,80,80.13,81.46,79.54,324.61K,80.14,80.14,81.47,79.55,"1,753.40","1,751.50","1,756.80","1,735.60",3.83K,0.64,0.682,0.686,0.632,889.599976,892.099976,889.599976,892.099976,892.099976,3628,"1,948.90","1,919.65","1,974.10","1,903.65",201.199997,202.550003,199.550003,201.050003,201.050003,81.84,80.94,82.03,80.89,21.26,21.26,21.26,21.26,21.26,0
3/29/2010,16.940001,17.09,16.889999,17.040001,0.43,17.040001,9624900,117.169998,117.529999,116.690002,117.32,95.466881,134513500,10849.23047,10916.63965,10849.23047,10895.86035,10895.86035,136710000,3.08,3.13,3.07,3.1,3.1,39200,1.347001,1.348545,1.330796,82.17,80.24,82.78,80.18,311.04K,82.52,80.27,82.81,80.22,"1,754.40","1,751.40","1,757.50","1,739.80",4.23K,0.682,0.674,0.689,0.656,877.299988,877.299988,877.299988,877.299988,877.299988,0,"1,917.20","1,884.80","1,936.90","1,874.90",200.539993,200.539993,200.539993,199.039993,199.039993,82.12,81.85,82.24,81.6,21.26,21.26,21.26,21.26,21.26,0
3/30/2010,17.01,17.049999,16.889999,16.950001,-0.09,16.950001,5954700,117.459999,117.830002,116.910004,117.400002,95.531967,145772500,10895.01953,10940.21973,10866.83008,10907.41992,10907.41992,148810000,3.11,3.15,3.06,3.07,3.07,13100,1.332996,1.337059,1.326999,82.37,82.5,82.74,81.77,244.44K,82.55,82.52,82.76,81.79,"1,744.90","1,759.10","1,759.60","1,724.60",4.43K,0.679,0.717,0.73,0.676,866.599976,866.599976,866.599976,866.599976,866.599976,0,"1,884.80","1,886.00","1,893.80","1,881.95",200.520004,202.029999,200.520004,201.289993,201.289993,81.68,82.02,82.05,81.56,21.26,21.26,21.26,21.26,21.26,0
3/31/2010,17.200001,17.290001,17.08,17.139999,0.189998,17.139999,8725200,116.949997,117.519997,116.610001,117,95.206482,161078700,10907.33984,10907.41992,10832.83008,10856.62988,10856.62988,197060000,3.13,3.15,3.09,3.13,3.13,48400,1.330707,1.342408,1.330283,83.76,82.5,83.85,82.22,371.96K,83.38,82.53,83.88,82.25,"1,755.20","1,751.70","1,770.50","1,746.90",3.61K,0.715,0.712,0.733,0.679,871.5,871.5,871.5,871.5,871.5,0,"1,893.10","1,867.00","1,899.00","1,840.95",201.289993,201.289993,201.289993,201.289993,201.289993,81.36,81.46,81.62,81.16,21.559999,21.559999,21.559999,21.559999,21.559999,1800
4/1/2010,17.58,17.639999,17.469999,17.540001,0.400002,17.540001,9625900,117.800003,118.25,117.099998,117.800003,95.857452,161215200,10857.30957,10956.38965,10857.30957,10927.07031,10927.07031,159520000,3.15,3.3,3.15,3.26,3.26,74300,1.344809,1.350512,1.342138,84.87,83.36,85.37,83.21,234.24K,85.27,83.4,85.41,83.25,"1,757.60","1,764.90","1,772.60","1,746.00",6.57K,0.71,0.695,0.712,0.674,879.799988,879.799988,879.799988,879.799988,879.799988,0,"1,867.00","1,874.60","1,894.65","1,832.10",200.529999,200.529999,200.529999,199.029999,199.029999,81.47,81.25,81.56,81,21.84,21.9,21.84,21.9,21.9,800
4/5/2010,17.620001,17.780001,17.57,17.75,0.209999,17.75,7501200,118.25,118.839996,117.919998,118.760002,96.638649,105847600,10927.4502,10988.05957,10923.96973,10973.54981,10973.54981,139480000,3.31,3.46,3.31,3.44,3.44,117600,1.347782,1.353491,1.340051,86.62,85.31,86.9,85.06,244.11K,86.83,85.33,86.92,85.08,"1,739.00","1,737.70","1,767.00","1,732.80",8.14K,0.694,0.69,0.694,0.69,891.5,891.5,891.5,891.5,891.5,0,"1,874.60","1,946.10","1,965.00","1,865.70",198.029999,207.929993,197.5,193.529999,193.529999,81.07,81.46,81.7,80.89,22.200001,22.24,22.200001,22.24,22.24,200
4/6/2010,17.68,17.74,17.559999,17.610001,-0.139999,17.610001,6045500,118.419998,119.25,118.290001,119.040001,96.866501,110384200,10972.49023,10987.37988,10927.51953,10969.99023,10969.99023,159960000,3.49,3.49,3.41,3.46,3.46,72300,1.342408,1.354591,1.338796,86.84,86.74,87.09,86.13,290.48K,86.78,86.76,87.11,86.15,"1,740.30","1,724.90","1,747.50","1,715.90",6.82K,0.694,0.707,0.745,0.687,892.299988,894.599976,892,892.700012,892.700012,5400,"1,946.10","1,956.50","1,959.00","1,923.60",192.520004,192.529999,192.520004,194.020004,194.020004,80.78,81.04,81.25,80.68,22.24,22.24,22.24,22.24,22.24,0
4/7/2010,17.73,17.9,17.73,17.77,0.159999,17.77,7859700,118.800003,119.360001,117.809998,118.360001,96.313141,184576300,10961.9502,10962.66016,10845.4502,10897.51953,10897.51953,187000000,3.47,3.56,3.47,3.48,3.48,49700,1.35084,1.35912,1.346276,85.88,86.76,87,85.52,379.53K,85.64,86.78,87.02,85.53,"1,723.80","1,706.10","1,726.00","1,700.10",4.83K,0.707,0.731,0.731,0.692,892.200012,892.200012,892.200012,892.200012,892.200012,0,"1,956.50","1,897.45","1,959.10","1,896.50",193.020004,193.020004,193.020004,193.020004,193.020004,81.29,80.7,81.32,80.69,22.24,22.24,22.24,22.24,22.24,0
4/8/2010,17.65,17.780001,17.610001,17.719999,-0.050001,17.719999,7223200,117.949997,118.970001,117.599998,118.769997,96.646774,158704000,10896.99023,10949.36035,10844.08984,10927.07031,10927.07031,158930000,3.52,3.55,3.4,3.52,3.52,109400,1.358327,1.359194,1.3478,85.39,85.64,85.88,84.38,389.60K,85.64,85.7,85.94,84.44,"1,701.90","1,740.20","1,741.90","1,690.10",9.81K,0.733,0.763,0.763,0.725,909.099976,909.099976,909.099976,909.099976,909.099976,0,"1,886.70","1,911.25","1,916.40","1,885.30",192.020004,192.020004,192.020004,190.520004,190.520004,81.09,81.19,81.3,80.92,22.9,22.9,22.639999,22.76,22.76,8800
4/9/2010,17.93,18.08,17.92,18.01,0.290001,18.01,8924900,119.019997,119.599998,118.800003,119.550003,97.281502,133006500,10926.91992,11000.98047,10926.91992,10997.34961,10997.34961,150660000,3.54,3.61,3.53,3.57,3.57,69800,1.349692,1.353894,1.346276,84.92,85.56,86.37,84.12,442.94K,84.87,85.7,86.51,84.26,"1,746.40","1,721.00","1,747.30","1,718.50",5.81K,0.741,0.756,0.784,0.723,917.200012,917.200012,917.200012,917.200012,917.200012,0,"1,909.20","1,909.10","1,924.90","1,886.90",192.990005,195.5,192.990005,194,194,81.39,81.07,81.64,81.04,22.5,22.719999,22.5,22.68,22.68,300
4/12/2010,18.030001,18.129999,17.790001,17.799999,-0.210001,17.799999,11745000,119.699997,120.050003,119.559998,119.739998,97.436089,110279000,10996.75,11029.76953,10992.20996,11005.96973,11005.96973,153960000,3.61,3.69,3.58,3.6,3.6,143700,1.348909,1.349783,1.335827,84.34,85.17,85.71,84.08,421.90K,84.31,85.22,85.76,84.13,"1,723.50","1,750.30","1,754.10","1,707.50",7.57K,0.72,0.666,0.723,0.653,914.700012,914.700012,914.700012,914.700012,914.700012,0,"1,914.00","1,924.05","1,956.80","1,876.50",195.5,195.5,193.009995,194.699997,194.699997,81.44,81.32,81.72,81.31,22.68,22.68,22.68,22.68,22.68,0
4/13/2010,17.940001,17.940001,17.59,17.84,0.040001,17.84,10595200,119.620003,120.040001,119,119.830002,97.509346,125043600,11006.71973,11038.91992,10947.76953,11019.41992,11019.41992,183950000,3.62,3.62,3.45,3.56,3.56,71200,1.340016,1.341004,1.332996,84.05,84.36,84.42,82.51,552.30K,83.81,84.4,84.46,82.55,"1,749.70","1,766.20","1,771.00","1,743.40",4.99K,0.71,0.677,0.721,0.664,889.799988,889.799988,889.799988,889.799988,889.799988,0,"1,924.15","1,935.60","1,948.20","1,898.30",196.479996,196.979996,196.479996,195.479996,195.479996,81.53,81.64,81.91,81.45,22.799999,22.799999,22.799999,22.799999,22.799999,500
4/14/2010,18.08,18.129999,17.98,18.07,0.23,18.07,7389200,120.269997,121.190002,120.080002,121.190002,98.616005,161609000,11020.7002,11125.21973,11020.62988,11123.11035,11123.11035,223920000,3.64,3.65,3.55,3.63,3.63,73000,1.334205,1.336702,1.328568,85.84,83.82,86.39,83.71,425.17K,85.94,83.88,86.44,83.76,"1,763.70","1,763.10","1,774.50","1,751.60",3.29K,0.666,0.72,0.73,0.649,893.900024,895.200012,891.5,894.599976,894.599976,16528,"1,940.40","1,950.00","1,973.60","1,927.10",197.470001,197.970001,197.470001,196.470001,196.470001,81.09,81.49,81.58,80.87,22.799999,22.799999,22.799999,22.799999,22.799999,0
4/15/2010,17.99,18.17,17.969999,18.07,0,18.07,5964800,120.989998,121.57,120.949997,121.290001,98.69738,144615300,11122.95996,11154.54981,11096.2002,11144.57031,11144.57031,203720000,3.62,3.62,3.58,3.59,3.59,52300,1.336095,1.350093,1.334401,85.51,85.91,86.27,85.27,274.10K,85.31,85.92,86.28,85.28,"1,765.70","1,748.70","1,767.10","1,740.70",6.42K,0.736,0.824,0.834,0.726,897.5,897.5,897.5,897.5,897.5,0,"1,950.00","1,920.00","1,956.40","1,889.50",196,196,196,195.960007,195.960007,80.56,80.39,80.69,80.08,22.799999,22.799999,22.799999,22.799999,22.799999,0
4/16/2010,17.870001,17.959999,17.26,17.41,-0.66,17.41,14532400,120.860001,121.290001,118.75,119.360001,97.126892,366786700,11143.66016,11153.79004,10973.91992,11018.66016,11018.66016,373950000,3.47,3.55,3.31,3.4,3.4,129700,1.363698,1.368794,1.356999,83.24,85.35,85.44,82.52,268.76K,82.95,85.37,85.46,82.54,"1,742.70","1,737.50","1,757.30","1,734.30",4.17K,0.824,0.872,0.872,0.802,908.799988,908.799988,908.799988,908.799988,908.799988,14,"1,919.15","1,929.70","1,934.70","1,919.15",196.460007,196.460007,196.460007,196.460007,196.460007,80.51,80.55,80.75,80.27,22.799999,22.799999,22.799999,22.799999,22.799999,0
4/19/2010,17.290001,17.43,17.25,17.379999,-0.030001,17.379999,7938100,119.010002,119.93,118.470001,119.809998,97.49308,217947800,11018.36035,11095.29981,10977.84961,11092.04981,11092.04981,214850000,3.33,3.39,3.32,3.38,3.38,44900,1.359601,1.362194,1.354958,81.45,82.92,83,80.53,122.83K,81.91,83,83.08,80.61,"1,740.50","1,738.80","1,743.30","1,714.80",6.08K,0.878,0.902,0.932,0.862,906.5,908.599976,891.299988,898.700012,898.700012,6875751,"1,928.00","1,927.00","1,963.10","1,919.20",195.009995,198.940002,195.009995,197.440002,197.440002,80.19,80.42,80.49,80.03,22.799999,22.799999,22.799999,22.799999,22.799999,0
4/20/2010,17.58,17.690001,17.469999,17.48,0.100001,17.48,4658700,120.559998,120.980003,119.870003,120.879997,98.363747,157708000,11093.11035,11146.08008,11081.46973,11117.05957,11117.05957,175170000,3.47,3.53,3.43,3.47,3.47,62000,1.361674,1.367802,1.360285,83.45,81.69,83.65,81.51,33.43K,83.44,86.03,87.99,85.84,"1,740.50","1,761.00","1,768.00","1,734.80",6.03K,0.9,0.902,0.904,0.9,null,null,null,null,null,null,"1,927.00","1,932.90","1,968.30","1,904.10",194.940002,194.940002,194.940002,194.940002,194.940002,80.48,80.19,80.75,80.15,22.379999,22.379999,22.379999,22.379999,22.379999,400
4/21/2010,17.559999,17.790001,17.49,17.77,0.29,17.77,4965000,120.949997,121.230003,119.989998,120.660004,98.184715,192910100,11116.91016,11153.71973,11071.33984,11124.91992,11124.91992,188880000,3.48,3.53,3.43,3.52,3.52,40300,1.36571,1.366792,1.352503,83.68,84.03,84.64,82.92,428.24K,83.44,84.06,84.67,82.95,"1,727.00","1,730.55","1,731.35","1,719.25",-,0.893,0.817,0.959,0.799,897.900024,899.400024,896.700012,898.599976,898.599976,4688,"1,932.90","1,978.00","1,998.25","1,915.00",195.929993,195.929993,195.929993,195.929993,195.929993,80.82,80.52,80.91,80.47,22.379999,22.379999,22.379999,22.379999,22.379999,0
